flag_gems.ops.fp8_einsum.fp8_einsum, [shape info]: [496, 1, 1024, 4096](b, h, d, r), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 70, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 73, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 84, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 92, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 96, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [104, 8192](num_tokens, topk), [count]: 5105
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [1, 8192](num_tokens, topk), [count]: 67
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [88, 8192](num_tokens, topk), [count]: 6
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [96, 8192](num_tokens, topk), [count]: 5
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [16, 8192](num_tokens, topk), [count]: 4
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [496, 8192](num_tokens, topk), [count]: 4
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [512, 8192](num_tokens, topk), [count]: 4
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [80, 8192](num_tokens, topk), [count]: 4
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [24, 8192](num_tokens, topk), [count]: 3
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [32, 8192](num_tokens, topk), [count]: 3
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [4, 8192](num_tokens, topk), [count]: 3
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [40, 8192](num_tokens, topk), [count]: 3
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [48, 8192](num_tokens, topk), [count]: 3
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [56, 8192](num_tokens, topk), [count]: 3
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [64, 8192](num_tokens, topk), [count]: 3
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [72, 8192](num_tokens, topk), [count]: 3
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [8, 8192](num_tokens, topk), [count]: 3
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [112, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [120, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [128, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [136, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [144, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [152, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [160, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [168, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [176, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [184, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [192, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [2, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [200, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [208, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [216, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [224, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [232, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [240, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [248, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [256, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [272, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [288, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [304, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [320, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [336, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [352, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [368, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [384, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [400, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [416, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [432, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [448, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [464, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [480, 8192](num_tokens, topk), [count]: 2
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [10, 8192](num_tokens, topk), [count]: 1
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [13, 8192](num_tokens, topk), [count]: 1
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [17, 8192](num_tokens, topk), [count]: 1
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [27, 8192](num_tokens, topk), [count]: 1
flag_gems.ops.compute_global_topk_indices_and_lens.compute_global_topk_indices_and_lens, [shape info]: [6, 8192](num_tokens, topk), [count]: 1
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [1, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 337
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [16, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 172
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [496, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 169
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [512, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 156
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [2, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 129
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [32, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 129
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [48, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 129
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [64, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 129
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [80, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 129
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [96, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 129
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [120, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 87
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [104, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [128, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [136, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [168, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [176, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [184, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [192, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [200, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [24, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [248, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [256, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [272, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [288, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [304, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [320, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [336, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [352, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [4, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [40, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [400, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [416, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [464, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [56, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [72, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [8, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [88, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [144, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 85
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [160, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [208, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 85
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [224, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [232, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 85
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [240, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [368, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 85
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [384, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [432, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 85
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [448, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 86
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [480, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 85
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [112, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 84
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [152, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 85
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [216, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 85
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [6, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 80
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [11, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 43
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [12, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 43
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [22, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 43
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [30, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 43
flag_gems.ops.flash_mla_with_kvcache.flash_mla_with_kvcache, [shape info]: [21, 1, 64, 512, 512, 128, 64](batch, seq_q, num_heads_q, head_dim_k, head_dim_v, topk, page_block_size), [count]: 40
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [16, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 1982
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [16, 64, 512, 98816, 1, 8320, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 1919
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [4112, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 378
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [4112, 64, 512, 98816, 1, 8320, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 360
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [16, 64, 512, 66048, 1, 128, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 200
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [4, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 147
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [4, 64, 512, 98816, 1, 8320, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 140
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [12, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 56
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [12, 64, 512, 98816, 1, 8320, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 55
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [8, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 41
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [8, 64, 512, 98816, 1, 8320, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 40
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [4112, 64, 512, 66048, 1, 128, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 36
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [1028, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [10303, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [11301, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [12304, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [12422, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [3076, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [3149, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [3229, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [3325, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [3437, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [3565, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [3709, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [3940, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [403, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [4047, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [4079, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [5077, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [547, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [6070, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [675, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [7058, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [787, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [883, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
flag_gems.ops.flashmla_sparse.flash_mla_sparse_fwd, [shape info]: [9310, 64, 512, 1114624, 1, 640, 512](SQ, HQ, DQK, SKV, HKV, TOPK, DV), [count]: 21
