flag_gems.ops.mul.mul, [shape info]: A=(16384, 1), B=(16384, 2048), [count]: 3080
flag_gems.ops.mul.mul, [shape info]: A=(496, 1), B=(496, 2048), [count]: 320
flag_gems.ops.mul.mul, [shape info]: A=(512, 1), B=(512, 2048), [count]: 320
flag_gems.ops.mul.mul, [shape info]: A=(1, 1), B=(1, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(104, 1), B=(104, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(112, 1), B=(112, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(120, 1), B=(120, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(128, 1), B=(128, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(136, 1), B=(136, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(144, 1), B=(144, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(152, 1), B=(152, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(16, 1), B=(16, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(160, 1), B=(160, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(168, 1), B=(168, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(176, 1), B=(176, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(184, 1), B=(184, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(192, 1), B=(192, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(2, 1), B=(2, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(200, 1), B=(200, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(208, 1), B=(208, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(216, 1), B=(216, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(224, 1), B=(224, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(232, 1), B=(232, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(24, 1), B=(24, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(240, 1), B=(240, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(248, 1), B=(248, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(256, 1), B=(256, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(272, 1), B=(272, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(288, 1), B=(288, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(304, 1), B=(304, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(32, 1), B=(32, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(320, 1), B=(320, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(336, 1), B=(336, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(352, 1), B=(352, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(368, 1), B=(368, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(384, 1), B=(384, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(4, 1), B=(4, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(40, 1), B=(40, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(400, 1), B=(400, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(416, 1), B=(416, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(432, 1), B=(432, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(448, 1), B=(448, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(464, 1), B=(464, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(48, 1), B=(48, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(480, 1), B=(480, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(56, 1), B=(56, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(64, 1), B=(64, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(72, 1), B=(72, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(8, 1), B=(8, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(80, 1), B=(80, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(88, 1), B=(88, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(96, 1), B=(96, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(13421, 1), B=(13421, 2048), [count]: 120
flag_gems.ops.mul.mul, [shape info]: A=(4108, 1), B=(4108, 2048), [count]: 120
flag_gems.ops.mul.mul, [shape info]: A=(1, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(128, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(16, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(2, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(256, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(32, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(4, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(512, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(64, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(8, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(13422, 1), B=(13422, 2048), [count]: 40
flag_gems.ops.mul.mul, [shape info]: A=(2048, 1), B=(2048, 2048), [count]: 40
flag_gems.ops.mul.mul, [shape info]: A=(4106, 1), B=(4106, 2048), [count]: 40
flag_gems.ops.mul.mul, [shape info]: A=(4107, 1), B=(4107, 2048), [count]: 40
flag_gems.ops.mul.mul, [shape info]: A=(4109, 1), B=(4109, 2048), [count]: 40
flag_gems.ops.mul.mul, [shape info]: A=(9331, 1), B=(9331, 2048), [count]: 40
flag_gems.ops.mul.mul, [shape info]: A=(1048576, 1), B=(1, 32), [count]: 1
flag_gems.ops.mul.mul, [shape info]: A=(18,), B=scalar, [count]: 1
flag_gems.ops.mul.mul, [shape info]: A=(32,), B=scalar, [count]: 1
flag_gems.ops.mul.mul, [shape info]: A=(8192, 1), B=(1, 18), [count]: 1
# TP=1 (tensor_parallel_size=1)
flag_gems.ops.fused_moe.fused_moe, [shape info]: [16384, 256, 1024, 2048, 8](num_tokens,E,N,K,top_k_num), [count]: 3080
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [352, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 353, -1, 352, 352, 2310, 705, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [368, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 369, -1, 368, 368, 2310, 737, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [368, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 369, -1, 368, 368, 2310, 737, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [384, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 385, -1, 384, 384, 2310, 769, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [384, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 385, -1, 384, 384, 2310, 769, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [4, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 5, -1, 4, 4, 2310, 9, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [4, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 5, -1, 4, 4, 2310, 9, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [40, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 41, -1, 40, 40, 2310, 81, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [40, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 41, -1, 40, 40, 2310, 81, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [400, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 401, -1, 400, 400, 2310, 801, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [400, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 401, -1, 400, 400, 2310, 801, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [416, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 417, -1, 416, 416, 2310, 833, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [416, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 417, -1, 416, 416, 2310, 833, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [432, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 433, -1, 432, 432, 2310, 865, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [432, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 433, -1, 432, 432, 2310, 865, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [448, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 449, -1, 448, 448, 2310, 897, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [448, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 449, -1, 448, 448, 2310, 897, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [464, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 465, -1, 464, 464, 2310, 929, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [464, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 465, -1, 464, 464, 2310, 929, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [48, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 49, -1, 48, 48, 2310, 97, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [48, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 49, -1, 48, 48, 2310, 97, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [480, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 481, -1, 480, 480, 2310, 961, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [480, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 481, -1, 480, 480, 2310, 961, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [496, 16, 256, 16896, 32, 2, 256, 16896, 32, 2, 256, -1, -1, -1, 497, -1, 496, 496, 2310, 993, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [496, 16, 256, 16896, 32, 2, 256, 16896, 32, 2, 256, -1, -1, -1, 497, -1, 496, 496, 2310, 993, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [496, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 497, -1, 496, 496, 2310, 993, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [496, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 497, -1, 496, 496, 2310, 993, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [512, 16, 256, 16896, 32, 2, 256, 16896, 32, 2, 256, -1, -1, -1, 513, -1, 512, 512, 2310, 1025, -1, 1, 32, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [512, 16, 256, 16896, 32, 2, 256, 16896, 32, 2, 256, -1, -1, -1, 513, -1, 512, 512, 2310, 1025, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [512, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 513, -1, 512, 512, 2310, 1025, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [512, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 513, -1, 512, 512, 2310, 1025, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [56, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 57, -1, 56, 56, 2310, 113, -1, 1, 1, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
flag_gems.ops.flash_attn_varlen_func.flash_attn_varlen_func, [shape info]: [56, 16, 256, 73920, 32, 2, 256, 73920, 32, 2, 256, -1, -1, -1, 57, -1, 56, 56, 2310, 113, -1, 1, 73728, 32, 1](q_dim0,q_dim1,q_dim2,k_dim0,k_dim1,k_dim2,k_dim3,v_dim0,v_dim1,v_dim2,v_dim3,q_v_dim0,q_v_dim1,q_v_dim2,cu_seqlens_q_dim0,cu_seqlens_k_dim0,seqused_k_dim0,block_table_dim0,block_table_dim1,scheduler_metadata_dim0,scheduler_metadata_dim1,max_seqlen_q,max_seqlen_k,num_splits,causal), [count]: 10
